,id_str,favorite_count,created_at,retweet_count
2145,669753178989142016,858,Thu Nov 26 05:42:55 +0000 2015,431
2146,669749430875258880,289,Thu Nov 26 05:28:02 +0000 2015,71
2147,669684865554620416,551,Thu Nov 26 01:11:28 +0000 2015,99
2148,669683899023405056,412,Thu Nov 26 01:07:38 +0000 2015,119
2149,669682095984410625,375,Thu Nov 26 01:00:28 +0000 2015,146
2150,669680153564442624,712,Thu Nov 26 00:52:45 +0000 2015,311
2151,669661792646373376,860,Wed Nov 25 23:39:47 +0000 2015,482
2152,669625907762618368,3769,Wed Nov 25 21:17:12 +0000 2015,1963
2153,669603084620980224,1006,Wed Nov 25 19:46:30 +0000 2015,401
2154,669597912108789760,550,Wed Nov 25 19:25:57 +0000 2015,163
2155,669583744538451968,1587,Wed Nov 25 18:29:39 +0000 2015,1017
2156,669573570759163904,467,Wed Nov 25 17:49:14 +0000 2015,156
2157,669571471778410496,1684,Wed Nov 25 17:40:53 +0000 2015,1085
2158,669567591774625800,248,Wed Nov 25 17:25:28 +0000 2015,61
2159,669564461267722241,413,Wed Nov 25 17:13:02 +0000 2015,133
2160,669393256313184256,383,Wed Nov 25 05:52:43 +0000 2015,83
2161,669375718304980992,1425,Wed Nov 25 04:43:02 +0000 2015,792
2162,669371483794317312,524,Wed Nov 25 04:26:12 +0000 2015,196
2163,669367896104181761,485,Wed Nov 25 04:11:57 +0000 2015,172
2164,669363888236994561,669,Wed Nov 25 03:56:01 +0000 2015,252
2165,669359674819481600,390,Wed Nov 25 03:39:17 +0000 2015,134
2166,669354382627049472,2889,Wed Nov 25 03:18:15 +0000 2015,1390
2167,669353438988365824,687,Wed Nov 25 03:14:30 +0000 2015,281
2168,669351434509529089,474,Wed Nov 25 03:06:32 +0000 2015,207
2169,669328503091937280,1081,Wed Nov 25 01:35:25 +0000 2015,452
2170,669327207240699904,610,Wed Nov 25 01:30:16 +0000 2015,127
2171,669324657376567296,525,Wed Nov 25 01:20:08 +0000 2015,223
2172,669216679721873412,958,Tue Nov 24 18:11:04 +0000 2015,422
2173,669214165781868544,468,Tue Nov 24 18:01:05 +0000 2015,183
2174,669203728096960512,1074,Tue Nov 24 17:19:36 +0000 2015,522
2175,669037058363662336,698,Tue Nov 24 06:17:19 +0000 2015,336
2176,669015743032369152,785,Tue Nov 24 04:52:37 +0000 2015,403
2177,669006782128353280,610,Tue Nov 24 04:17:01 +0000 2015,269
2178,669000397445533696,22118,Tue Nov 24 03:51:38 +0000 2015,6965
2179,668994913074286592,468,Tue Nov 24 03:29:51 +0000 2015,254
2180,668992363537309700,802,Tue Nov 24 03:19:43 +0000 2015,381
2181,668989615043424256,726,Tue Nov 24 03:08:48 +0000 2015,356
2182,668988183816871936,961,Tue Nov 24 03:03:06 +0000 2015,516
2183,668986018524233728,578,Tue Nov 24 02:54:30 +0000 2015,183
2184,668981893510119424,573,Tue Nov 24 02:38:07 +0000 2015,340
2185,668979806671884288,842,Tue Nov 24 02:29:49 +0000 2015,382
2186,668975677807423489,1386,Tue Nov 24 02:13:25 +0000 2015,641
2187,668967877119254528,161,Tue Nov 24 01:42:25 +0000 2015,25
2188,668960084974809088,757,Tue Nov 24 01:11:27 +0000 2015,263
2189,668955713004314625,300,Tue Nov 24 00:54:05 +0000 2015,77
2190,668932921458302977,284,Mon Nov 23 23:23:31 +0000 2015,63
2191,668902994700836864,338,Mon Nov 23 21:24:36 +0000 2015,107
2192,668892474547511297,422,Mon Nov 23 20:42:48 +0000 2015,164
2193,668872652652679168,566,Mon Nov 23 19:24:02 +0000 2015,322
2194,668852170888998912,479,Mon Nov 23 18:02:38 +0000 2015,184
2195,668826086256599040,467,Mon Nov 23 16:18:59 +0000 2015,150
2196,668815180734689280,610,Mon Nov 23 15:35:39 +0000 2015,291
2197,668779399630725120,749,Mon Nov 23 13:13:28 +0000 2015,409
2198,668655139528511488,562,Mon Nov 23 04:59:42 +0000 2015,233
2199,668645506898350081,962,Mon Nov 23 04:21:26 +0000 2015,588
2200,668643542311546881,939,Mon Nov 23 04:13:37 +0000 2015,576
2201,668641109086707712,1145,Mon Nov 23 04:03:57 +0000 2015,573
2202,668636665813057536,1114,Mon Nov 23 03:46:18 +0000 2015,528
2203,668633411083464705,3024,Mon Nov 23 03:33:22 +0000 2015,1788
2204,668631377374486528,763,Mon Nov 23 03:25:17 +0000 2015,349
2205,668627278264475648,341,Mon Nov 23 03:09:00 +0000 2015,123
2206,668625577880875008,417,Mon Nov 23 03:02:14 +0000 2015,140
2207,668623201287675904,1551,Mon Nov 23 02:52:48 +0000 2015,851
2208,668620235289837568,211,Mon Nov 23 02:41:01 +0000 2015,45
2209,668614819948453888,654,Mon Nov 23 02:19:29 +0000 2015,341
2210,668587383441514497,1760,Mon Nov 23 00:30:28 +0000 2015,1174
2211,668567822092664832,265,Sun Nov 22 23:12:44 +0000 2015,62
2212,668544745690562560,561,Sun Nov 22 21:41:02 +0000 2015,250
2213,668542336805281792,497,Sun Nov 22 21:31:28 +0000 2015,231
2214,668537837512433665,265,Sun Nov 22 21:13:35 +0000 2015,79
2215,668528771708952576,496,Sun Nov 22 20:37:34 +0000 2015,242
2216,668507509523615744,345,Sun Nov 22 19:13:05 +0000 2015,116
2217,668496999348633600,436,Sun Nov 22 18:31:19 +0000 2015,146
2218,668484198282485761,453,Sun Nov 22 17:40:27 +0000 2015,253
2219,668480044826800133,491,Sun Nov 22 17:23:57 +0000 2015,162
2220,668466899341221888,936,Sun Nov 22 16:31:42 +0000 2015,560
2221,668297328638447616,656,Sun Nov 22 05:17:54 +0000 2015,319
2222,668291999406125056,264,Sun Nov 22 04:56:43 +0000 2015,34
2223,668286279830867968,535,Sun Nov 22 04:33:59 +0000 2015,149
2224,668274247790391296,886,Sun Nov 22 03:46:11 +0000 2015,248
2225,668268907921326080,592,Sun Nov 22 03:24:58 +0000 2015,261
2226,668256321989451776,1385,Sun Nov 22 02:34:57 +0000 2015,667
2227,668248472370458624,1056,Sun Nov 22 02:03:45 +0000 2015,523
2228,668237644992782336,6614,Sun Nov 22 01:20:44 +0000 2015,3100
2229,668226093875376128,323,Sun Nov 22 00:34:50 +0000 2015,115
2230,668221241640230912,537,Sun Nov 22 00:15:33 +0000 2015,215
2231,668204964695683073,586,Sat Nov 21 23:10:52 +0000 2015,206
2232,668190681446379520,696,Sat Nov 21 22:14:07 +0000 2015,210
2233,668171859951755264,525,Sat Nov 21 20:59:20 +0000 2015,208
2234,668154635664932864,522,Sat Nov 21 19:50:53 +0000 2015,336
2235,668142349051129856,592,Sat Nov 21 19:02:04 +0000 2015,306
2236,668113020489474048,709,Sat Nov 21 17:05:31 +0000 2015,265
2237,667937095915278337,1356,Sat Nov 21 05:26:27 +0000 2015,866
2238,667924896115245057,318,Sat Nov 21 04:37:59 +0000 2015,119
2239,667915453470232577,222,Sat Nov 21 04:00:28 +0000 2015,59
2240,667911425562669056,523,Sat Nov 21 03:44:27 +0000 2015,329
2241,667902449697558528,905,Sat Nov 21 03:08:47 +0000 2015,396
2242,667886921285246976,2011,Sat Nov 21 02:07:05 +0000 2015,1180
2243,667885044254572545,868,Sat Nov 21 01:59:37 +0000 2015,530
2244,667878741721415682,409,Sat Nov 21 01:34:35 +0000 2015,127
2245,667873844930215936,667,Sat Nov 21 01:15:07 +0000 2015,440
2246,667866724293877760,3172,Sat Nov 21 00:46:50 +0000 2015,1110
2247,667861340749471744,253,Sat Nov 21 00:25:26 +0000 2015,86
2248,667832474953625600,303,Fri Nov 20 22:30:44 +0000 2015,68
2249,667806454573760512,1111,Fri Nov 20 20:47:20 +0000 2015,535
2250,667801013445750784,346,Fri Nov 20 20:25:43 +0000 2015,101
2251,667793409583771648,736,Fri Nov 20 19:55:30 +0000 2015,358
2252,667782464991965184,434,Fri Nov 20 19:12:01 +0000 2015,261
2253,667773195014021121,243,Fri Nov 20 18:35:10 +0000 2015,61
2254,667766675769573376,476,Fri Nov 20 18:09:16 +0000 2015,243
2255,667728196545200128,398,Fri Nov 20 15:36:22 +0000 2015,162
2256,667724302356258817,517,Fri Nov 20 15:20:54 +0000 2015,341
2257,667550904950915073,0,Fri Nov 20 03:51:52 +0000 2015,37
2258,667550882905632768,0,Fri Nov 20 03:51:47 +0000 2015,34
2259,667549055577362432,6138,Fri Nov 20 03:44:31 +0000 2015,2454
2260,667546741521195010,355,Fri Nov 20 03:35:20 +0000 2015,138
2261,667544320556335104,917,Fri Nov 20 03:25:43 +0000 2015,568
2262,667538891197542400,220,Fri Nov 20 03:04:08 +0000 2015,72
2263,667534815156183040,866,Fri Nov 20 02:47:56 +0000 2015,576
2264,667530908589760512,501,Fri Nov 20 02:32:25 +0000 2015,264
2265,667524857454854144,1798,Fri Nov 20 02:08:22 +0000 2015,1198
2266,667517642048163840,389,Fri Nov 20 01:39:42 +0000 2015,203
2267,667509364010450944,7148,Fri Nov 20 01:06:48 +0000 2015,2272
2268,667502640335572993,563,Fri Nov 20 00:40:05 +0000 2015,231
2269,667495797102141441,565,Fri Nov 20 00:12:54 +0000 2015,294
2270,667491009379606528,559,Thu Nov 19 23:53:52 +0000 2015,242
2271,667470559035432960,273,Thu Nov 19 22:32:36 +0000 2015,102
2272,667455448082227200,203,Thu Nov 19 21:32:34 +0000 2015,66
2273,667453023279554560,327,Thu Nov 19 21:22:56 +0000 2015,96
2274,667443425659232256,833,Thu Nov 19 20:44:47 +0000 2015,620
2275,667437278097252352,483,Thu Nov 19 20:20:22 +0000 2015,257
2276,667435689202614272,326,Thu Nov 19 20:14:03 +0000 2015,89
2277,667405339315146752,489,Thu Nov 19 18:13:27 +0000 2015,234
2278,667393430834667520,211,Thu Nov 19 17:26:08 +0000 2015,60
2279,667369227918143488,385,Thu Nov 19 15:49:57 +0000 2015,173
2280,667211855547486208,516,Thu Nov 19 05:24:37 +0000 2015,258
2281,667200525029539841,658,Thu Nov 19 04:39:35 +0000 2015,282
2282,667192066997374976,414,Thu Nov 19 04:05:59 +0000 2015,115
2283,667188689915760640,784,Thu Nov 19 03:52:34 +0000 2015,449
2284,667182792070062081,15075,Thu Nov 19 03:29:07 +0000 2015,6618
2285,667177989038297088,200,Thu Nov 19 03:10:02 +0000 2015,58
2286,667176164155375616,640,Thu Nov 19 03:02:47 +0000 2015,484
2287,667174963120574464,262,Thu Nov 19 02:58:01 +0000 2015,88
2288,667171260800061440,235,Thu Nov 19 02:43:18 +0000 2015,97
2289,667165590075940865,2819,Thu Nov 19 02:20:46 +0000 2015,1241
2290,667160273090932737,268,Thu Nov 19 01:59:39 +0000 2015,66
2291,667152164079423490,49720,Thu Nov 19 01:27:25 +0000 2015,18285
2292,667138269671505920,4851,Thu Nov 19 00:32:12 +0000 2015,2387
2293,667119796878725120,346,Wed Nov 18 23:18:48 +0000 2015,135
2294,667090893657276420,349,Wed Nov 18 21:23:57 +0000 2015,132
2295,667073648344346624,425,Wed Nov 18 20:15:26 +0000 2015,134
2296,667070482143944705,88,Wed Nov 18 20:02:51 +0000 2015,14
2297,667065535570550784,175,Wed Nov 18 19:43:11 +0000 2015,51
2298,667062181243039745,227,Wed Nov 18 19:29:52 +0000 2015,57
2299,667044094246576128,198,Wed Nov 18 18:17:59 +0000 2015,54
2300,667012601033924608,471,Wed Nov 18 16:12:51 +0000 2015,237
2301,666996132027977728,258,Wed Nov 18 15:07:24 +0000 2015,102
2302,666983947667116034,2679,Wed Nov 18 14:18:59 +0000 2015,1040
2303,666837028449972224,857,Wed Nov 18 04:35:11 +0000 2015,584
2304,666835007768551424,222,Wed Nov 18 04:27:09 +0000 2015,83
2305,666826780179869698,266,Wed Nov 18 03:54:28 +0000 2015,105
2306,666817836334096384,540,Wed Nov 18 03:18:55 +0000 2015,267
2307,666804364988780544,250,Wed Nov 18 02:25:23 +0000 2015,95
2308,666786068205871104,800,Wed Nov 18 01:12:41 +0000 2015,521
2309,666781792255496192,404,Wed Nov 18 00:55:42 +0000 2015,211
2310,666776908487630848,368,Wed Nov 18 00:36:17 +0000 2015,186
2311,666739327293083650,244,Tue Nov 17 22:06:57 +0000 2015,71
2312,666701168228331520,449,Tue Nov 17 19:35:19 +0000 2015,234
2313,666691418707132416,196,Tue Nov 17 18:56:35 +0000 2015,51
2314,666649482315059201,923,Tue Nov 17 16:09:56 +0000 2015,608
2315,666644823164719104,238,Tue Nov 17 15:51:26 +0000 2015,88
2316,666454714377183233,545,Tue Nov 17 03:16:00 +0000 2015,223
2317,666447344410484738,107,Tue Nov 17 02:46:43 +0000 2015,23
2318,666437273139982337,131,Tue Nov 17 02:06:42 +0000 2015,52
2319,666435652385423360,170,Tue Nov 17 02:00:15 +0000 2015,54
2320,666430724426358785,330,Tue Nov 17 01:40:41 +0000 2015,204
2321,666428276349472768,171,Tue Nov 17 01:30:57 +0000 2015,90
2322,666421158376562688,327,Tue Nov 17 01:02:40 +0000 2015,118
2323,666418789513326592,129,Tue Nov 17 00:53:15 +0000 2015,48
2324,666411507551481857,459,Tue Nov 17 00:24:19 +0000 2015,339
2325,666407126856765440,113,Tue Nov 17 00:06:54 +0000 2015,44
2326,666396247373291520,172,Mon Nov 16 23:23:41 +0000 2015,92
2327,666373753744588802,194,Mon Nov 16 21:54:18 +0000 2015,100
2328,666362758909284353,804,Mon Nov 16 21:10:36 +0000 2015,595
2329,666353288456101888,229,Mon Nov 16 20:32:58 +0000 2015,77
2330,666345417576210432,307,Mon Nov 16 20:01:42 +0000 2015,146
2331,666337882303524864,204,Mon Nov 16 19:31:45 +0000 2015,96
2332,666293911632134144,522,Mon Nov 16 16:37:02 +0000 2015,368
2333,666287406224695296,152,Mon Nov 16 16:11:11 +0000 2015,71
2334,666273097616637952,184,Mon Nov 16 15:14:19 +0000 2015,82
2335,666268910803644416,108,Mon Nov 16 14:57:41 +0000 2015,37
2336,666104133288665088,14765,Mon Nov 16 04:02:55 +0000 2015,6871
2337,666102155909144576,81,Mon Nov 16 03:55:04 +0000 2015,16
2338,666099513787052032,164,Mon Nov 16 03:44:34 +0000 2015,73
2339,666094000022159362,169,Mon Nov 16 03:22:39 +0000 2015,79
2340,666082916733198337,121,Mon Nov 16 02:38:37 +0000 2015,47
2341,666073100786774016,335,Mon Nov 16 01:59:36 +0000 2015,174
2342,666071193221509120,154,Mon Nov 16 01:52:02 +0000 2015,67
2343,666063827256086533,496,Mon Nov 16 01:22:45 +0000 2015,232
2344,666058600524156928,115,Mon Nov 16 01:01:59 +0000 2015,61
2345,666057090499244032,304,Mon Nov 16 00:55:59 +0000 2015,146
2346,666055525042405380,448,Mon Nov 16 00:49:46 +0000 2015,261
2347,666051853826850816,1253,Mon Nov 16 00:35:11 +0000 2015,879
2348,666050758794694657,136,Mon Nov 16 00:30:50 +0000 2015,60
2349,666049248165822465,111,Mon Nov 16 00:24:50 +0000 2015,41
2350,666044226329800704,311,Mon Nov 16 00:04:52 +0000 2015,147
2351,666033412701032449,128,Sun Nov 15 23:21:54 +0000 2015,47
2352,666029285002620928,132,Sun Nov 15 23:05:30 +0000 2015,48
2353,666020888022790149,2535,Sun Nov 15 22:32:08 +0000 2015,532
